date,location,news,killed,arrested,Injured,type,year,date2
January-17,Khyber Agency,"At least nine persons, including three suspected militants and three children, were killed and several others were wounded in a bomb blast targeting the house of tribal elder Hakeem Khan Akakhel in Tirah Valley of Khyber Agency in FATA.",9,0,0,Tribal Area Attack,2014,1_1_2014
November-17,Khyber Agency,"The driver of a NATO container was shot dead and his helper was injured when unidentified militants opened indiscriminate fire on the container on by-pass road in Jamrud tehsil, sub-division of Khyber Agency in FATA.",1,0,1,Nato Attack,2012,11_1_2012
October-17,Khyber Agency,"In Khyber Agency, two NATO containers were partially damaged when suspected militants targeted them at two different locations on the main Peshawar-Torkham Highway.",0,0,0,Nato Attack,2011,10_1_2011
January-17,Khyber Agency,"Militants also blew up the house of Malik Rafiq, a tribal elder in Khyber Pakhtunkhwa.",0,0,0,Tribal Area Attack,2011,1_30_2011
September-17,Balochistan,"Unidentified militants torched a NATO container that was on its way from Chaman town in Qilla Abdullah District to Karachi (Sindh) after snatching PKR 100,000 from the truck owner, identified as Saifullah, in Killi Rahimabad area of Mastung District.",0,0,0,Nato Attack,2013,9_1_2013
September-17,Balochistan,"Unidentified militants torched a NATO container that was on its way from Chaman town in Qilla Abdullah District to Karachi (Sindh) after snatching PKR 100,000 from the truck owner, identified as Saifullah, in Killi Rahimabad area of Mastung District.",0,0,0,Nato Attack,2013,9_1_2013
June-17,KP,Unidentified militant set ablaze a NATO container at Kombripul of Kachi area in Haripur District.,0,0,0,Nato Attack,2011,6_1_2011
March-17,Punjab,"An Ahmadi, identified as Qamarul Zia (35), was killed for his faith in Kot Abdul Malik city of Sheikhupura District. Zia was killed while he was leaving his house to fetch his children from school.",1,0,0,secretarian shia attack,2016,3_1_2016
October-17,Punjab,More than 10 Shia mourners were injured when armed assailants affiliated with ASWJ opened fire at Ashura procession in Kotli Loharana Mashriqi area of Sialkot District in Punjab.,0,0,10,secretarian shia attack,2016,10_1_2016
July-17,Sindh,Four people received burnt injuries as some unidentified militants set NATO tankers on fire while they were on their way from Karachi in Sindh to Peshawar in KP at National Highway near Kurram Abad area of Khairpur District.,0,0,4,Nato Attack,2011,7_1_2011
February-17,Punjab,At least four Shias were killed and six others were injured when a suicide bomber blew himself up during evening prayers at the mosque in Qasr-e-Sakina Imambargah (Shia place of commemoration) located on Kurri Road in New Shakrial area of Rawalpindi in Punjab.,5,0,6,Mosque,2015,2_1_2015
February-17,Punjab,At least four Shias were killed and six others were injured when a suicide bomber blew himself up during evening prayers at the mosque in Qasr-e-Sakina Imambargah located on Kurri Road in New Shakrial area of Rawalpindi District in Punjab.,5,0,6,bomb attack,2015,2_1_2015
February-17,Punjab,At least four Shias were killed and six others were injured when a suicide bomber blew himself up during evening prayers at the mosque in Qasr-e-Sakina Imambargah located on Kurri Road in New Shakrial area of Rawalpindi District in Punjab.,5,0,6,secretarian shia attack,2015,2_1_2015
June-17,Balochistan,Unidentified militants set a NATO oil tanker on fire in Lack Pass area of Mastung District.,0,0,0,Nato Attack,2011,6_1_2011
March-17,Lahore,At least 74 people were killed and more than 300 injured when a suicide bomb ripped through the parking space in Gulshan-e-Iqbal Park situated near Allama Iqbal Town in provincial capital Lahore when Christians were celebrating Easter.,75,0,300,bomb attack,2016,3_1_2016
May-17,Lahore,"At least two people, including a police SI, were killed and three Policemen were injured, in a suicide attack near Gaddafi Stadium in Lahore District of Punjab.",3,0,3,bomb attack,2015,5_1_2015
February-17,Lahore,"At least eight persons, including two Policemen, were killed and 23 others were injured in a suicide attack on Police headquarters near the main gate of Police Lines in Qila Gujjar Singh area of Lahore.",9,0,23,bomb attack,2015,2_1_2015
March-17,Lahore,"At least 15 persons, including 13 Christians and two Policemen, were killed and more than 70 were injured when two suicide bombers attacked two churches near Youhanabad neighbourhood in Lahore District, sparking mob violence in which two other militants were killed.",19,0,70,bomb attack,2015,3_1_2015
January-17,Sindh,At least 61 Shias were killed and 50 others were injured in a bomb explosion at Karbala Maula Imambargah in Lakhi Dar area of Shikarpur District in Sindh.,61,0,50,Mosque,2015,1_1_2015
August-17,FATA,Baizai peace committee chief Malik Sultan Kodakhel and three volunteers suffered injuries when militants ambushed their car in the night near Lakhkar Kalli in Baizai tehsil of Mohmand Agency.,0,0,4,Tribal Area Attack,2011,8_15_2011
November-17,Balochistan,Unidentified militants set ablaze two NATO trailers near Lakpass area of Mastung District in Balochistan.,0,0,0,Nato Attack,2010,11_1_2010
September-17,Khyber Agency,"At least four TTP militants, including commander Habib, were killed in a drone strike in Lalpura near Pak-Afghan border in Khyber Agency of FATA.",4,0,0,Drone Attack,2015,9_1_2015
February-17,Khyber Agency,"Unidentified militants attacked a convoy of vehicles carrying military equipment bound for NATO operations in Afghanistan, killing two persons, in Landi Kotal town in the Khyber Agency of FATA.",2,0,0,Nato Attack,2013,2_1_2013
September-17,Khyber Agency,Unidentified militants destroyed a NATO vehicle in the Sado Khel area of Landi Kotal in Khyber Agency of FATA.,0,0,0,Nato Attack,2013,9_1_2013
February-17,Khyber Agency,"Unidentified militants attacked a convoy of vehicles carrying military equipment bound for NATO operations in Afghanistan, killing two persons, in Landi Kotal town in the Khyber Agency of FATA.",2,0,0,Nato Attack,2013,2_1_2013
September-17,Khyber Agency,Unidentified militants destroyed a NATO vehicle in the Sado Khel area of Landi Kotal in Khyber Agency of FATA.,0,0,0,Nato Attack,2013,9_1_2013
February-17,Khyber Agency,"The dead body of abducted tribal elder, Haji Abdul Wadud Afridi, chairman of Khyber Agency’s Zakat (compulsory religious donation) committee, was found dumped at a deserted place in Landi Kotal town of Khyber Agency of FATA.",1,0,0,Tribal Area Attack,2011,2_27_2011
August-17,Khyber Agency,Three persons were injured when unidentified militants fired at NATO containers near Government Degree College on Landi Kotal-Torkham Bypass in Landi Kotal town of Khyber Agency.,0,0,3,Nato Attack,2011,8_1_2011
September-17,Khyber Agency,Three persons were killed in terrorist attacks on NATO oil tankers in Landi Kotal and Torkham areas in Khyber Agency of FATA.,3,0,0,Nato Attack,2010,9_1_2010
March-17,FATA,A NATO oil tanker blew up at the Wali Khel area of Landikotal in the Khyber Agency.,0,0,0,Nato Attack,2010,3_1_2010
April-17,FATA,"The Taliban militants set ablaze eight tankers, supplying fuel to NATO troops in Afghanistan, with petrol bombs and rockets at a terminal in Mathakhel area of Landikotal in Khyber Agency.",0,0,0,Nato Attack,2010,4_1_2010
January-17,Khyber Agency,Unidentified militants set on fire two empty NATO oil tankers at Landikotal bypass in Khyber Agency while they were on the way back to Peshawar after delivering NATO fuel at Bagram airbase of Afghanistan.,0,0,0,Nato Attack,2011,1_1_2011
June-17,Khyber Agency,"A blast in a NATO oil tanker destroyed a trailer and a car in Landikotal town of Khyber Agency. An explosive device fitted to the tanker carrying more than forty thousand litres of fuel to Bagram Air Base in Afghanistan, was detonated on Landikotal Bazaar bypass.",0,0,0,Nato Attack,2011,6_1_2011
July-17,Khyber Agency,"A NATO oil tanker was partially destroyed as an explosive device attached to its rear portion by unidentified militants, exploded near agriculture office in Landikotal town of Kuber Agency.",0,0,0,Nato Attack,2011,7_1_2011
August-17,Khyber Agency,The driver and conductor of a tanker carrying fuel for NATO forces were killed after their vehicle was destroyed in a bomb blast in Landikotal of Khyber Agency.,2,0,0,Nato Attack,2010,8_1_2010
December-17,Khyber Agency,TTP attacked two NATO supply trucks in Landikotal of Khyber Agency killing a driver and injured two helpers.,1,0,2,Nato Attack,2010,12_1_2010
June-17,Khyber Agency,"Over 40,000 litres of oil were wasted when unidentified assailants targeted a NATO oil supply tanker with a bomb on the main road in Landikotal. No casualties were reported in the incident.",0,0,0,Nato Attack,2010,6_1_2010
May-17,Khyber Agency,"16 persons, including 8 members of a family, were killed when NATO oil tankers were set ablaze in two separate incidents at Landikotal and Torkham areas of Khyber Agency in FATA.",16,0,0,Nato Attack,2011,5_1_2011
October-17,Khyber Agency,A NATO tanker carrying fuel for NATO forces in Afghanistan was blown up near Landi Kotal town in Khyber Agency.,0,0,0,Nato Attack,2011,10_1_2011
October-17,Khyber Agency,Three tankers carrying fuel for NATO forces in Afghanistan were completely destroyed in two bomb explosions in Landikotal town of Khyber Agency.,0,0,0,Nato Attack,2011,10_1_2011
October-17,Sindh,"At least 22 persons including eight children were killed in a suicide blast targetting a 9th Muharram (Shia mourning period) procession near a park in the Lashari area of Jacobabad District in Sindh in the evening. 40 others including several children, have been injured in the attack.",22,0,40,bomb attack,2015,10_1_2015
October-17,Sindh,"At least 22 persons including eight children were killed in a suicide blast targetting a 9th Muharram (Shia mourning period) procession near a park in the Lashari area of Jacobabad District in Sindh in the evening. 40 others including several children, have been injured in the attack.",22,0,40,secretarian shia attack,2015,10_1_2015
September-17,Sindh,"The head of a local Shia organisation, identified as Mohsin Raza, was shot dead by unidentified assailants in Latifabad Locality of Hyderabad city (Hyderabad District).",1,0,0,secretarian shia attack,2013,9_1_2013
December-17,KP,At least 26 people were killed and 50 others injured as a suicide bomber exploded himself near a NADRA office located on the link road in Mardan town of same District in KP.,27,0,50,bomb attack,2015,12_1_2015
February-17,Rawalpindi,A tanker carrying fuel for the NATO forces in Afghanistan set ablaze when it was attacked by unidentified militants near interchange link road in Wah cantonment area of Rawalpindi District.,0,0,0,Nato Attack,2011,2_1_2011
August-17,NWA,Seven suspected militants were killed when a US drone fired two missiles at their compound in the Lowara Mandi area of Dattakhel in the NWA of FATA.,7,0,0,Drone Attack,2015,8_1_2015
January-17,Sindh,"Three Policemen, CID SP Chaudhry Aslam Khan was killed and 10 others were injured when a suicide bomber smashed his car into Aslam's convoy near Essa Nagri at the Lyari Expressway. TTP claimed responsibility for the attack. TTP.",4,0,10,bomb attack,2014,1_1_2014
March-17,Punjab,An explosion occurred on a railway track near Maachi Goth area in Rahim Yar Khan District of Punjab.,0,0,0,railway,2014,3_1_2014
July-17,Balochistan,Five NATO oil tankers were torched in two separate incidents in Balochistan.,0,0,0,Nato Attack,2010,7_1_2010
December-17,NWA,US drone strike fired two missiles and killed at least six suspected terrorists in Mada Khail neighbourhood of Datta Khail in North Waziristan Agency of FATA.,6,0,0,Drone Attack,2014,12_1_2014
July-17,NWA,A US drone strike targeting a TTP compound killed 11 militants in Mada Khel suburb of Dattakhel town in NWA of FATA.,11,0,0,Drone Attack,2014,7_1_2014
October-17,NWA,At least three militants were killed and five others were injured in a US drone strike in Madakhel Kunar Sar area of Dattakhel tehsil in NWA of FATA.,3,0,5,Drone Attack,2014,10_1_2014
November-17,NWA,Six militants were killed and three others sustained injuries in a US drone attack on a house in the Madakhel village of NWA in FATA.,6,0,3,Drone Attack,2014,11_1_2014
July-17,KP,"Unidentified militants shot dead a pro-Government tribal elder, Malik Arsala Khan, in the main bazaar in Tank District of Khyber Pakhtunkhwa.",1,0,0,Tribal Area Attack,2011,7_31_2011
February-17,Balochistan,"A container carrying military hardware for NATO forces stationed in Afghanistan was going to Chaman from Karachi, when unidentified assailants opened fire on it at Maizai Ada area in Chaman killing the driver on the spot while the cleaner sustained bullet injuries.",1,0,1,Nato Attack,2011,2_1_2011
September-17,Sindh,"A doctor from the Ahmadi community, identified as Mubashar Ahmad Khosa, was shot dead in Mali Colony of Mirpurkhas District.",1,0,0,Doctors,2014,9_1_2014
September-17,Sindh,"A doctor from the Ahmadi community, identified as Mubashar Ahmad Khosa, was shot dead in Mali Colony of Mirpurkhas District.",1,0,0,secretarian shia attack,2013,9_1_2013
September-17,FATA,A pro-government tribal elder was killed and his three relatives were injured when militants attacked his house in Mamond area of Bajaur Agency.,1,0,3,Tribal Area Attack,2011,9_13_2011
September-17,FATA,"Unidentified militants shot dead a tribal elder of pro-government peace committee, Malik Aziz Khan, at Mamond tehsil of Bajaur Agency.",1,0,0,Tribal Area Attack,2011,9_19_2011
November-17,FATA,A pro-government tribal elder Malik Musanif Khan was killed in an IED attack was on his way to home from a nearby mosque in Mamond area of Mohmand tehsil in Mohmand Agency of FATA.,1,0,0,Tribal Area Attack,2015,11_1_2015
May-17,FATA,"A tribal leader, Sultan Bachazad, was shot dead in the Mamonzai area of Kurram Agency in FATA.",1,0,0,Tribal Area Attack,2012,5_13_2012
March-17,FATA,A suicide attack killed two tribesmen including an elder who headed another anti-Taliban private militia in Mamoond town in the Bajaur Agency.,1,0,0,Tribal Area Attack,2010,3_1_2010
February-17,Balochistan,"Unidentified militants set ablaze two NATO containers, carrying goods for NATO forces stationed in Afghanistan, in Mangochar area of Kalat District.",0,0,0,Nato Attack,2011,2_1_2011
August-17,Balochistan,"A NATO oil tanker came under fire near Mangochar area of Kalat District, 145 kilometres from Quetta. However, no casualty was reported.",0,0,0,Nato Attack,2010,8_1_2010
October-17,Balochistan,Two oil tankers carrying fuel for NATO forces stationed in Afghanistan were set ablaze near Mangochar tehsil of the Kalat District in Balochistan.,0,0,0,Nato Attack,2010,10_1_2010
October-17,Balochistan,The driver of a NATO container was shot dead by unidentified assailants near Mangochar in Kalat District. The helper was injured in the attack. The assailants managed to escape.,1,0,0,Nato Attack,2010,10_1_2010
October-17,Balochistan,"Some unidentified armed militants on a motorbike opened fire on a NATO tanker, setting it ablaze, in Mangochar area of Kalat District in Balochistan.",0,0,0,Nato Attack,2010,10_1_2010
January-17,NWA,At least five suspected militants were killed in a US drone strike carried out in Mangroti area in NWA of FATA.,5,0,0,Drone Attack,2016,1_1_2016
September-17,Balochistan,"A tanker, carrying fuel for NATO forces deployed in Afghanistan, was set ablaze in the Manuchar area of Kalat District.",0,0,0,Nato Attack,2010,9_1_2010
August-17,FATA,A pro-Government tribal elder was shot dead by unidentified assailants in the Masozai area of Kurram Agency in FATA.,1,0,0,Tribal Area Attack,2013,8_1_2013
October-17,Balochistan,"Two empty NATO containers en route to Karachi (Sindh) from Chaman town in Qilla Abdullah District (Balochistan), after unloading goods in Afghanistan were set ablaze by unidentified armed militants on the RCD Highway in Mastung District.",0,0,0,Nato Attack,2012,10_1_2012
May-17,Balochistan,Unidentified militants torched two NATO containers that were returning to Karachi from Afghanistan after offloading supplies for NATO forces stationed in Afghanistan near Mastung District.,0,0,0,Nato Attack,2011,5_1_2011
July-17,Balochistan,The driver of a NATO oil tanker was killed and his colleague injured in Mastung town.,1,0,1,Nato Attack,2010,7_1_2010
September-17,Balochistan,One oil tanker was set on fire in the Mastung District of Balochistan.,0,0,0,Nato Attack,2010,9_1_2010
December-17,Balochistan,A trailer carrying goods for NATO forces in Afghanistan was set on fire in Mastung District in Balochistan.,0,0,0,Nato Attack,2010,12_1_2010
August-17,Balochistan,Two unidentified militants opened fire on three NATO tankers near Mastung Bazar in Mastung District of Balochistan.,0,0,0,Nato Attack,2014,8_1_2014
September-17,Balochistan,Three NATO oil tankers and a container were set ablaze by unidentified militants in Dhast area of Mastung District in Balochistan,0,0,0,Nato Attack,2011,9_1_2011
January-17,Balochistan,Two persons were injured when unidentified militants set ablaze NATO containers in two separate incidents in Mastung and Kalat District of Balochistan.,0,0,0,Nato Attack,2011,1_1_2011
September-17,Balochistan,Three NATO containers were set ablaze in the Menguchar area of Kalat District.,0,0,0,Nato Attack,2010,9_1_2010
November-17,FATA,"Two mourners, identified as Mir Ahmed Khan and Ghulam Akbar, were killed and 28 others were injured when militants fired rockets at Ashura procession that was taken out from an Imambargah in Merazai area of Lower Orakzai Agency in FATA.",2,0,28,secretarian shia attack,2013,11_1_2013
January-17,Khyber Agency,Unidentified militants blew up a NATO oil supplying tanker at village Mian Khel on Shalman Road in Landi Kotal of Khyber Agency in FATA.,0,0,0,Nato Attack,2012,1_1_2012
August-17,Balochistan,"Two persons were injured in a firing on a NATO oil tanker in the Miandar area of Khuzdar District in Balochistan. The oil tanker was coming from Karachi carrying fuel supplies for NATO forces in Afghanistan and was attacked in the Miandar area when some unidentified armed assailants opened fire, resulting in the injuries.",0,0,2,Nato Attack,2010,8_1_2010
August-17,Punjab,"At least six tankers, loaded with oil for NATO troops stationed in Afghanistan, were burnt at Mianwali-Multan road in Muzaffargarh District.",0,0,0,Nato Attack,2011,8_1_2011
April-17,FATA,"A child was burnt alive in a coach while three others, including two women, sustained burn injuries when a powerful time bomb exploded in a NATO oil tanker near the Michni checkpost in Landikotal of Khyber Agency in FATA at 12:45 pm (PST).",1,0,3,Nato Attack,2010,4_1_2010
May-17,NWA,"An influential pro-Government tribal elder, Malik Qader Khan, and his two guards were killed in an attack near Miranshah in North Waziristan Agency of FATA.",1,0,2,Tribal Area Attack,2014,5_1_2014
April-17,Balochistan,Two passengers of Quetta-bound Jaffar Express were killed and five others were injured when a bomb hit at a railway track near Mithri area of Sibi District in Balochistan.,2,0,5,railway,2016,4_1_2016
February-17,Balochistan,Unidentified terrorists attacked two NATO oil tankers in the Mittri area of Sibi District in Balochistan.,0,0,0,Nato Attack,2011,2_1_2011
September-17,Balochistan,Three NATO tankers were set ablaze in the Mongechar area of Kalat District.,0,0,0,Nato Attack,2010,9_1_2010
December-17,FATA,"Unidentified assailants shot dead a tribal elder, Malik Faqir Jan, in Mundan area of Kurram Agency in FATA.",1,0,0,Tribal Area Attack,2014,12_1_2014
October-17,FATA,"A US drone strike killed at least seven militants, including the important 'commander' of the Haqqani network, Abdullah Haqqani, in Nargas village of Birmal area in SWA of FATA.",7,0,0,Drone Attack,2014,10_1_2014
November-17,Balochistan,Unidentified assailants shot dead the driver of one truck carrying NATO equipment out of Afghanistan before setting the vehicle on fire near Naseerabad town of same District.,1,0,0,Nato Attack,2013,11_1_2013
November-17,Balochistan,Unidentified assailants shot dead the driver of one truck carrying NATO equipment out of Afghanistan before setting the vehicle on fire near Naseerabad town of same District.,1,0,0,Nato Attack,2013,11_1_2013
December-17,Balochistan,"Armed assailants attacked and torched an oil tanker carrying fuel for NATO forces in Afghanistan, on National Highway near Khuzdar.",0,0,0,Nato Attack,2010,12_1_2010
September-17,Balochistan,A truck driver was injured when unidentified militants attacked a Karachi-bound NATO container on National Highway near Mastung District of Balochistan.,0,0,1,Nato Attack,2013,9_1_2013
September-17,Balochistan,A truck driver was injured when unidentified militants attacked a Karachi-bound NATO container on National Highway near Mastung District of Balochistan.,0,0,1,Nato Attack,2013,9_1_2013
September-17,Balochistan,"A tanker, carrying logistic support for NATO forces stationed in Afghanistan, was heading towards Kandahar from Karachi when some unidentified armed assailants opened fire on it on the national highway in Mastung. Resultantly, the driver received bullet injuries while the assailants managed to escape.",0,0,1,Nato Attack,2010,9_1_2010
June-17,Balochistan,Two NATO oil tankers carrying fuel for NATO forces stationed in Afghanistan were on their way from Karachi to Kandahar when armed militants set them on fire near Nautal area of Dera Murad Jamali in Naseerabad District.,0,0,0,Nato Attack,2011,6_1_2011
April-17,FATA,"The dead body of a tribal elder, abducted by unidentified gunmen, was recovered in Bajaur Agency. Local residents said Maulvi Abdul Hakeem was abducted along with five other tribal elders from Nawagai tehsil, 30 kilometres northwest of Khar.",1,0,0,Tribal Area Attack,2010,4_1_2010
January-17,Punjab,Three persons were killed when unidentified assailants opened fire on a car carrying ASWJ leader at Noori Gate in Sargodha area of same District in Punjab.,3,0,0,secretarian shia attack,2013,1_1_2013
January-17,Balochistan,Unidentified militants attacked two NATO tankers travelling through Balochistan to supply fuel to NATO troops in neighbouring Afghanistan.,0,0,0,Nato Attack,2010,1_1_2010
May-17,Balochistan,"Afghan Taliban leader Mullah Akhtar Mansour was killed in a US drone strike in Kuchaki area of Naushki District. According to sources, Mansour entered Pakistan from Iran at Zero Point in Taftan, a town in Chagai District, which shares border with Iran, and hit by US drone while traveling in a rented car to take him to Quetta. The driver, identified as Muhammad Wali, who also died in the attack, was a civilian who worked for a local rental company.",2,0,0,Drone Attack,2016,5_1_2016
May-17,FATA,At least six suspected militants were killed while two others were injured in a US drone strike on a militant hideout in the Zoye Narye area of Shawal tehsil in North Waziristan Agency of FATA.,6,0,2,Drone Attack,2015,5_1_2015
June-17,FATA,Six militants were killed when a US drone fired two missiles and hit a double cabin pickup truck in Zwe Karba area of Shawal Valley in North Waziristan Agency of FATA.,6,0,0,Drone Attack,2015,6_1_2015
June-17,FATA,At least nine suspected militants were killed in a US drone strike in Shawal Valley area of North Waziristan Agency in FATA.,9,0,0,Drone Attack,2015,6_1_2015
June-17,FATA,"Three persons, including two soldiers and one civilian were killed in a suicide bombing in NWA.",4,0,0,bomb attack,2014,6_1_2014
September-17,FATA,10 Uzbek militants were killed when a US drone hit a vehicle in the Lowra Mandai area of Dattakhel tehsil in North Waziristan Agency.,10,0,0,Drone Attack,2014,9_1_2014
February-17,KP,"Unidentified militants shot dead Jama'at Ahl-e-Sunnat (JAS) tehsil President, Maulana Mehmood Shah, in Oghi area of Mansehra District in a sectarian attack while he was on his way home after leading evening prayer at Masjid Rizwia.",1,0,0,secretarian shia attack,2015,2_1_2015
January-17,Punjab,Four people were killed and 65 others were injured when Khushaal Khan Khattak Express passenger train carrying around 400 passengers derailed following a bomb explosion on its tracks in Omar Kot area of Rojhan sub-district in Rajanpur District of Punjab.,4,0,65,railway,2014,1_1_2014
March-17,FATA,"The unidentified militants abducted and beheaded a pro-Government tribal elder, Malik Taj Mohammad, in Orakzai Agency.",1,0,0,Tribal Area Attack,2010,3_1_2010
March-17,FATA,Two headless dead bodies of missing tribal elders were recovered days after they were abducted by suspected Taliban militants. The militants abducted six elders and had killed at least three of them.,2,0,0,Tribal Area Attack,2010,3_1_2010
August-17,District,"Two Karachi-bound NATO containers were attacked and torched in Ornach area of Khuzdar District. The containers were returning to Karachi (Sindh) from Chaman town in Qilla Abdullah District after offloading NATO supplies in Kandahar province of Afghanistan when unidentified militants opened fire on them, forcing the drivers to abandon the vehicles and flee.",0,0,0,Nato Attack,2012,8_1_2012
November-17,Balochistan,"Unidentified militants shot dead a tribal elder, Malik Qasim, in Ornach area of Khuzdar District in Balochistan.",1,0,0,Tribal Area Attack,2014,11_1_2014
April-17,Khyber Agency,Six persons were injured when a NATO container was attacked by unidentified militants on the Pak-Afghan Highway in the Khyber Agency of FATA. The two nearby vehicles were also damaged as a result of the incident.,0,0,6,Nato Attack,2014,4_1_2014
January-17,FATA,Unidentified militants shot dead two tribal elders in the Pandyalai sub-division of Mohmand Agency in FATA.,2,0,0,Tribal Area Attack,2010,1_1_2010
December-17,FATA,At least 25 persons were killed and 62 injured in a sectarian attack when a device containing about 35 kilograms of explosives ripped through a makeshift market in Parachinar town of Kurram Agency in FATA.,25,0,62,secretarian shia attack,2015,12_1_2015
January-17,NWFP,Bodies of two tribal elders were found dumped under a bridge on Tank-Wana Road near Pattar village in NWFP.,2,0,0,Tribal Area Attack,2010,1_1_2010
September-17,FATA,A suicide bomber killed at least 36 people and wounded more than 37 others as they attended Friday prayers at a mosque in Pekhan Killay area of Anbar tehsil in Mohmand Agency of FATA.,37,0,3,Mosque,2016,9_1_2016
September-17,FATA,A suicide bomber killed at least 36 people and wounded more than 37 others as they attended Friday prayers at a mosque in Pekhan Killay area of Anbar tehsil in Mohmand Agency of FATA.,37,0,37,bomb attack,2016,9_1_2016
September-17,FATA,A suicide bomber killed at least 36 people and wounded more than 37 others as they attended Friday prayers at a mosque in Pekhan Killay area of Anbar tehsil in Mohmand Agency of FATA.,37,0,37,secretarian shia attack,2016,9_1_2016
June-17,Peshawar,"Two persons were killed in a suicide attack on the residence of Adezai peace Lashkar's chief Farmanullah Khan in Adezai area on the outskirts of Peshawar. In addition, five others were also injured in the incident.",2,0,5,bomb attack,2014,6_1_2014
December-17,Peshawar,"At least 150 persons, including 134 children, nine school staff members and all seven suicide attackers, were killed by when TTP militants stormed and opened fire at the school children in Army Public School located on Warsak Road in provincial capital Peshawar. Another 121 persons, including 118 students and three staffers sustained injuries.",150,0,118,bomb attack,2014,12_1_2014
May-17,Peshawar,A suicide attack targeting internally displaced persons from the Tirah Valley of Khyber Agency in FATA killed at least five persons and injured 14 others in the Arbab Niaz Stadium of Peshawar in KP.,6,0,14,bomb attack,2014,5_1_2014
January-17,Peshawar,"Unidentified militants shot dead an elder from Mohmand Agency of FATA at Bakhshi Pul area on the outskirts of Peshawar, the provincial capital of Khyber Pakhtunkhwa.",1,0,0,Tribal Area Attack,2012,1_20_2012
October-17,Peshawar,"A pro-Government tribal elder Malik Haji Sadat Sher from Gandao in Mohmand Agency (FATA) was travelling in a taxi en route to Peshawar when motorcyclists ambushed the vehicle on Charsadda Road near Budni Pull under Khazana Police Station in Peshawar. While Malik Haji Sadat Sher was killed, his driver sustained injuries.",1,0,1,Tribal Area Attack,2013,10_1_2013
August-17,Peshawar,"An Afghan cleric identified as Sheikh Rahimullah, who was a teacher at a seminary, was shot and injured in Dir Colony of Peshawar.",0,0,1,secretarian shia attack,2016,8_1_2016
February-17,Peshawar,"Unidentified militants shot dead the Provincial President of a Shia organization, Tehreek-Nifaz-e-Fiqah Jafria (TNFJ-Mousavi Group), Syed Asghar Ali Shah (75), in a targeted attack in the Donga Gali near Kohati locality in Peshawar of KP.",1,0,0,secretarian shia attack,2013,2_1_2013
February-17,Peshawar,"Four women were killed and three others were injured in a suicide blast near a house in the Essa Khel Garhi area of Peshawar (Peshawar District), the provincial capital of KP.",5,0,3,bomb attack,2014,2_1_2014
February-17,Peshawar,"Unidentified militants attacked three parking lots in Garhi Qamardin on the Peshawar Ring Road of Khyber Pakhtunkhwa, where oil tankers carrying fuel for NATO forces were stationed, killing at least four persons and injuring 17 others before blowing up around 15 such vehicles in the early morning. """,4,0,17,Nato Attack,2011,2_1_2011
May-17,Peshawar,"Unidentified assailants killed a tribal elder, Malik Dilawar, in Hashtnagri area of Peshawar.",1,0,0,Tribal Area Attack,2012,5_11_2012
February-17,Peshawar,"At least 22 Shia persons were killed and another 50 were injured during a gun and bomb attack at an Imambargah in Phase-5 locality of Hayatabad area in Peshawar, the provincial capital of KP when suicide attackers and gunmen -dressed in police uniform - attacked worshippers offering Friday prayers.",24,0,50,Mosque,2015,2_1_2015
June-17,Peshawar,"At least two Policemen were killed and six others were injured in the morning when a suicide blast targeting the vehicle of Deputy Commandant of FRP occurred in Hayatabad area of Peshawar, the provincial capital of KP.",3,0,6,bomb attack,2015,6_1_2015
February-17,Peshawar,"A Shia man, identified as Qaisar Hussain, who was working at a pharmaceutical unit in Hayatabad Industrial Estate was shot dead in a targeted sectarian attack in Hayatabad area of Peshawar in KP.",1,0,0,secretarian shia attack,2015,2_1_2015
February-17,Peshawar,A suicide bomb attack outside the Iranian consulate in Peshawar of KP killed two FC soldiers and injured ten others.,3,0,10,bomb attack,2014,2_1_2014
March-17,Peshawar,"Three persons sustained minor injuries when suspected militants blew up a tanker, supplying oil to NATO forces in Afghanistan, near Karkhano Market in the limits of Hayatabad Police Station in Peshawar.",0,0,3,Nato Attack,2011,3_1_2011
September-17,Peshawar,"Two persons sustained injuries when unidentified assailants on a motorbike fired at a NATO supply truck near Karkhano market in Peshawar, the provincial capital of KP.",0,0,2,Nato Attack,2013,9_1_2013
September-17,Peshawar,"Two persons sustained injuries when unidentified assailants on a motorbike fired at a NATO supply truck near Karkhano market in Peshawar, the provincial capital of KP.",0,0,2,Nato Attack,2013,9_1_2013
March-17,Peshawar,Unidentified militants attacked at a truck terminal located near Karkhano Market in Peshawar and torched two containers carrying goods for NATO forces in Afghanistan.,0,0,0,Nato Attack,2011,3_1_2011
April-17,Peshawar,Unidentified militants torched NATO fuel tanker near Kharkhano Market in Peshawar.,0,0,0,Nato Attack,2011,4_1_2011
January-17,Peshawar,Unidentified assailants killed a Shia Muslim scholar Allama Alim Al-Musvi who was walking to the mosque in Kissa Khwani market of Peshawar in KP.,1,0,0,secretarian shia attack,2013,1_1_2013
February-17,Peshawar,"A Shia elder was shot dead while his son escaped unhurt in an attack near the Kohati Gate area of Peshawar, the provincial capital of KP.",1,0,1,secretarian shia attack,2016,2_1_2016
